Customer_id,Age,Gender,Newsletter
560985,29,1,0
560986,40,1,1
560987,57,1,0
560988,16,0,1
560989,58,1,0
560990,20,1,0
560991,22,1,0
560992,18,1,0
560993,18,1,1
560994,54,0,0
560995,59,1,1
560996,55,1,0
560997,55,0,0
560998,20,1,0
560999,55,1,0
561000,20,1,0
561001,42,0,1
561002,53,0,0
561003,40,1,0
561004,47,1,0
561005,61,1,0
561006,34,1,1
561007,45,0,0
561008,16,1,0
561009,38,1,1
561010,40,1,0
561011,22,1,0
561012,26,1,0
561013,52,1,0
561014,30,1,0
561015,56,0,0
561016,62,1,0
561017,50,0,0
561018,51,1,0
561019,62,1,0
561020,54,1,1
561021,48,1,0
561022,19,0,0
561023,37,1,1
561024,54,0,0
561025,24,1,1
561026,35,1,0
561027,58,1,0
561028,56,1,0
561029,23,1,0
561030,21,1,0
561031,59,0,0
561032,29,1,0
561033,45,1,0
561034,41,0,0
561035,58,0,1
561036,20,1,0
561037,41,1,0
561038,35,1,1
561039,49,1,0
561040,33,1,0
561041,23,1,0
561042,57,0,0
561043,39,1,1
561044,22,1,0
561045,31,0,0
561046,57,1,1
561047,42,1,0
561048,63,1,1
561049,26,1,1
561050,43,0,0
561051,46,1,0
561052,35,1,0
561053,62,1,0
561054,55,0,0
561055,36,1,0
561056,44,1,1
561057,43,1,1
561058,39,1,0
561059,32,1,0
561060,50,0,0
561061,18,1,0
561062,48,1,0
561063,16,0,0
561064,40,0,0
561065,54,0,0
561066,30,0,0
561067,53,1,0
561068,30,1,0
561069,63,0,0
561070,35,1,0
561071,61,1,0
561072,38,1,1
561073,36,0,0
561074,22,0,0
561075,53,0,0
561076,38,1,0
561077,22,1,0
561078,55,0,1
561079,60,0,0
561080,48,0,0
561081,35,1,0
561082,18,1,0
561083,27,0,0
561084,51,1,0
561085,53,1,0
561086,23,0,0
561087,17,0,0
561088,52,1,1
561089,33,1,0
561090,47,0,0
561091,58,1,0
561092,32,0,0
561093,49,1,1
561094,55,0,0
561095,38,0,0
561096,48,1,0
561097,19,0,0
561098,37,1,0
561099,56,0,0
561100,22,0,0
561101,32,0,0
561102,17,1,0
561103,42,0,0
561104,34,1,0
561105,18,0,0
561106,36,0,0
561107,61,0,0
561108,61,0,0
561109,20,0,1
561110,62,1,0
561111,51,1,0
561112,42,1,0
561113,40,0,0
561114,54,0,0
561115,48,1,0
561116,33,0,1
561117,60,1,0
561118,48,0,0
561119,17,0,0
561120,53,1,0
561121,59,1,0
561122,55,0,0
561123,29,0,0
561124,62,1,0
561125,24,1,0
561126,44,0,1
561127,50,1,1
561128,41,1,0
561129,41,1,0
561130,36,1,0
561131,36,0,0
561132,43,1,0
561133,42,1,0
561134,62,1,0
561135,38,1,0
561136,32,1,0
561137,25,1,1
561138,48,1,0
561139,60,0,0
561140,44,1,1
561141,30,1,0
561142,23,0,0
561143,22,1,0
561144,55,1,0
561145,54,1,0
561146,48,1,0
561147,50,1,0
561148,51,1,0
561149,57,1,0
561150,54,1,0
561151,54,1,0
561152,21,1,0
561153,50,0,0
561154,60,1,0
561155,17,1,0
561156,18,1,0
561157,18,1,1
561158,23,0,0
561159,59,1,0
561160,44,0,0
561161,45,1,0
561162,45,1,0
561163,59,0,0
561164,21,1,0
561165,62,1,1
561166,33,0,0
561167,35,1,0
561168,61,1,0
561169,26,0,0
561170,40,1,0
561171,39,0,0
561172,48,0,0
561173,37,0,1
561174,20,1,0
561175,58,1,0
561176,56,0,0
561177,31,1,0
561178,37,1,1
561179,17,1,0
561180,38,1,0
561181,16,1,1
561182,18,1,0
561183,23,0,0
561184,53,0,0
561185,21,1,0
561186,45,1,0
561187,51,1,0
561188,41,1,1
561189,24,0,0
561190,45,1,0
561191,50,1,0
561192,46,1,0
561193,19,1,0
561194,31,1,0
561195,17,1,0
561196,23,0,1
561197,30,1,0
561198,35,1,1
561199,50,0,1
561200,63,1,0
561201,17,1,0
561202,43,0,0
561203,38,1,0
561204,52,0,0
561205,61,0,0
561206,56,0,0
561207,42,0,0
561208,47,0,0
561209,35,1,0
561210,48,0,0
561211,27,0,0
561212,47,1,0
561213,50,1,0
561214,41,0,0
561215,49,0,0
561216,19,0,0
561217,29,0,1
561218,18,1,0
561219,55,1,0
561220,34,1,0
561221,52,1,0
561222,63,1,0
561223,56,1,0
561224,44,0,0
561225,26,0,0
561226,62,1,1
561227,54,1,1
561228,55,0,0
561229,24,1,0
561230,16,0,0
561231,45,1,0
561232,57,0,0
561233,48,1,0
561234,32,0,0
561235,49,0,1
561236,62,1,0
561237,31,1,0
561238,16,1,0
561239,20,1,1
561240,42,0,0
561241,32,1,0
561242,59,1,0
561243,51,1,0
561244,57,1,0
561245,20,1,0
561246,23,1,1
561247,32,1,0
561248,40,1,0
561249,24,1,0
561250,45,0,0
561251,40,0,0
561252,37,1,0
561253,38,1,0
561254,21,1,0
561255,23,1,0
561256,33,1,1
561257,63,1,0
561258,39,0,0
561259,24,1,0
561260,33,1,0
561261,28,1,0
561262,32,1,0
561263,44,1,0
561264,24,1,0
561265,44,1,0
561266,56,1,0
561267,44,0,0
561268,50,0,0
561269,42,0,0
561270,46,0,0
561271,47,1,0
561272,31,1,0
561273,53,0,0
561274,40,1,0
561275,48,1,0
561276,40,1,0
561277,49,1,0
561278,60,0,0
561279,31,1,0
561280,45,1,0
561281,39,0,0
561282,39,0,0
561283,29,1,0
561284,18,1,0
561285,32,0,0
561286,53,0,1
561287,29,0,0
561288,24,0,0
561289,41,1,0
561290,29,0,0
561291,34,0,0
561292,36,1,0
561293,55,0,0
561294,25,1,0
561295,33,1,0
561296,21,1,0
561297,39,1,0
561298,39,1,0
561299,43,1,0
561300,19,1,0
561301,39,1,1
561302,60,0,0
561303,31,1,0
561304,42,0,0
561305,31,1,0
561306,62,1,0
561307,59,0,0
561308,32,1,0
561309,56,1,0
561310,47,0,0
561311,53,0,0
561312,49,0,0
561313,16,1,1
561314,33,1,0
561315,19,0,1
561316,39,1,0
561317,20,1,1
561318,49,1,0
561319,22,1,0
561320,56,1,0
561321,27,0,0
561322,52,1,0
561323,31,0,0
561324,35,0,0
561325,51,1,1
561326,53,0,0
561327,42,1,1
561328,19,1,1
561329,40,1,0
561330,24,1,0
561331,46,1,0
561332,57,1,1
561333,57,1,0
561334,63,1,0
561335,61,1,0
561336,55,0,0
561337,17,1,1
561338,50,1,0
561339,37,0,0
561340,62,1,0
561341,57,0,0
561342,23,1,0
561343,21,1,0
561344,17,1,1
561345,38,0,0
561346,33,1,1
561347,25,1,0
561348,58,1,0
561349,44,1,0
561350,33,1,0
561351,49,1,0
561352,55,0,0
561353,16,1,0
561354,44,1,0
561355,53,0,1
561356,48,1,0
561357,55,1,0
561358,62,0,0
561359,37,0,0
561360,54,0,0
561361,48,1,1
561362,42,1,0
561363,39,1,0
561364,32,1,0
561365,57,1,0
561366,34,1,0
561367,19,1,0
561368,60,1,0
561369,31,1,1
561370,59,1,0
561371,41,1,0
561372,59,1,1
561373,34,1,1
561374,60,1,0
561375,16,0,0
561376,35,1,0
561377,19,1,0
561378,46,1,1
561379,19,1,0
561380,19,1,1
561381,32,1,0
561382,25,1,1
561383,17,1,0
561384,21,1,0
561385,45,1,0
561386,48,1,1
561387,28,1,1
561388,42,1,0
561389,51,0,0
561390,42,0,1
561391,37,0,0
561392,26,1,0
561393,25,1,0
561394,26,1,0
561395,38,1,1
561396,62,0,0
561397,32,1,0
561398,34,1,0
561399,52,0,0
561400,42,0,0
561401,61,1,0
561402,36,0,1
561403,60,1,0
561404,38,1,0
561405,34,1,0
561406,34,0,0
561407,21,0,0
561408,36,0,0
561409,55,0,0
561410,47,0,0
561411,24,1,0
561412,53,1,1
561413,45,1,0
561414,19,1,0
561415,51,1,1
561416,34,1,0
561417,56,1,1
561418,17,1,1
561419,25,1,0
561420,32,1,0
561421,18,0,1
561422,60,0,0
561423,29,0,0
561424,51,1,0
561425,24,1,0
561426,20,1,0
561427,49,0,1
561428,21,1,0
561429,42,0,0
561430,23,0,0
561431,62,1,0
561432,24,0,1
561433,36,1,1
561434,19,1,0
561435,62,1,0
561436,43,1,0
561437,24,1,1
561438,48,1,1
561439,55,0,0
561440,59,0,1
561441,38,1,0
561442,55,1,0
561443,37,1,1
561444,43,1,0
561445,39,1,0
561446,20,1,0
561447,26,0,0
561448,52,1,0
561449,51,1,1
561450,61,1,0
561451,52,1,0
561452,63,0,0
561453,62,1,0
561454,17,0,0
561455,50,0,1
561456,20,1,0
561457,58,0,0
561458,60,1,0
561459,63,1,0
561460,59,0,1
561461,36,0,0
561462,29,1,0
561463,52,1,0
561464,28,1,0
561465,22,1,0
561466,42,1,0
561467,32,0,0
561468,43,0,1
561469,17,1,0
561470,23,0,0
561471,33,0,0
561472,61,1,0
561473,41,1,1
561474,50,0,0
561475,16,1,0
561476,54,1,0
561477,49,1,0
561478,18,1,0
561479,31,0,1
561480,49,0,0
561481,47,1,0
561482,25,1,0
561483,39,1,0
561484,43,0,0
561485,45,1,0
561486,33,0,0
561487,55,0,0
561488,62,0,0
561489,21,1,0
561490,42,1,0
561491,46,1,0
561492,56,1,0
561493,44,1,1
561494,49,0,0
561495,22,1,0
561496,19,1,0
561497,30,1,0
561498,61,0,0
561499,48,1,0
561500,36,1,0
561501,25,1,0
561502,63,0,0
561503,42,1,0
561504,39,0,0
561505,19,0,0
561506,18,1,0
561507,48,1,0
561508,61,1,0
561509,56,1,0
561510,52,0,0
561511,18,1,0
561512,49,0,0
561513,62,0,0
561514,47,1,0
561515,58,1,0
561516,46,0,0
561517,50,1,0
561518,30,1,0
561519,25,1,0
561520,38,0,0
561521,24,1,0
561522,24,1,1
561523,44,1,1
561524,21,0,0
561525,53,1,0
561526,26,0,0
561527,42,1,1
561528,19,1,1
561529,61,1,0
561530,23,1,0
561531,25,1,1
561532,37,1,1
561533,44,0,0
561534,38,1,0
561535,35,1,0
561536,59,0,0
561537,46,0,0
561538,57,1,0
561539,31,1,0
561540,24,1,0
561541,22,0,0
561542,46,0,1
561543,20,1,0
561544,17,0,0
561545,45,1,0
561546,36,1,0
561547,23,1,0
561548,18,1,0
561549,38,1,0
561550,36,0,0
561551,41,1,0
561552,35,0,1
561553,54,1,0
561554,38,1,0
561555,21,1,0
561556,61,1,0
561557,42,1,0
561558,49,0,0
561559,42,1,1
561560,40,1,0
561561,44,1,0
561562,61,1,0
561563,54,1,0
561564,22,1,0
561565,32,1,0
561566,28,1,0
561567,26,0,0
561568,57,1,0
561569,51,1,0
561570,45,1,0
561571,59,1,0
561572,24,1,0
561573,41,0,1
561574,44,1,0
561575,38,1,0
561576,23,1,0
561577,16,0,0
561578,61,0,0
561579,16,0,1
561580,50,0,0
561581,60,1,0
561582,26,1,0
561583,57,1,0
561584,60,0,0
561585,38,1,0
561586,60,1,0
561587,35,0,0
561588,52,1,0
561589,43,0,0
561590,59,1,0
561591,42,1,0
561592,40,0,0
561593,21,1,0
561594,26,1,0
561595,56,1,0
561596,16,1,0
561597,24,0,0
561598,28,0,0
561599,49,1,0
561600,54,0,0
561601,40,1,0
561602,22,1,0
561603,47,1,0
561604,60,1,0
561605,17,0,0
561606,31,1,1
561607,45,1,0
561608,39,0,0
561609,52,1,0
561610,35,1,0
561611,47,0,0
561612,27,1,1
561613,47,1,0
561614,28,1,0
561615,21,1,1
561616,40,1,0
561617,37,1,0
561618,32,0,1
561619,54,1,0
561620,29,0,1
561621,45,1,1
561622,29,0,0
561623,20,1,1
561624,18,0,0
561625,23,1,0
561626,25,1,0
561627,42,1,0
561628,45,1,0
561629,49,0,0
561630,50,1,0
561631,44,1,0
561632,39,1,0
561633,54,0,0
561634,54,0,0
561635,44,0,0
561636,63,0,0
561637,59,1,0
561638,36,0,0
561639,29,1,0
561640,60,1,0
561641,44,1,0
561642,47,1,0
561643,21,1,0
561644,25,0,0
561645,16,0,0
561646,40,1,0
561647,44,1,0
561648,32,1,0
561649,56,1,0
561650,27,1,0
561651,35,1,0
561652,45,1,0
561653,34,0,0
561654,26,0,0
561655,18,1,1
561656,52,1,1
561657,16,1,0
561658,43,0,1
561659,44,1,0
561660,50,0,0
561661,45,0,0
561662,23,0,0
561663,42,1,0
561664,48,0,0
561665,17,1,1
561666,59,1,0
561667,32,0,0
561668,16,1,0
561669,56,1,1
561670,63,1,1
561671,59,0,0
561672,33,1,0
561673,49,1,0
561674,41,1,0
561675,54,1,0
561676,61,1,0
561677,39,0,0
561678,58,1,0
561679,24,1,0
561680,53,0,0
561681,35,1,0
561682,36,0,0
561683,58,1,0
561684,48,1,0
561685,57,0,1
561686,39,0,1
561687,48,0,0
561688,51,0,0
561689,52,0,0
561690,18,1,1
561691,61,0,0
561692,22,1,0
561693,51,1,0
561694,44,0,0
561695,22,1,0
561696,55,0,0
561697,55,1,0
561698,54,1,0
561699,32,1,0
561700,32,0,0
561701,63,1,0
561702,16,1,1
561703,34,1,0
561704,34,1,0
561705,27,1,0
561706,56,0,0
561707,29,0,0
561708,54,1,0
561709,21,1,0
561710,43,0,0
561711,37,1,0
561712,44,0,1
561713,41,1,0
561714,55,0,0
561715,29,0,0
561716,39,1,0
561717,27,0,0
561718,60,0,0
561719,36,1,0
561720,17,1,0
561721,29,0,0
561722,59,1,1
561723,51,0,1
561724,55,1,1
561725,53,0,0
561726,17,0,1
561727,43,0,1
561728,35,1,0
561729,60,1,1
561730,18,1,0
561731,52,0,0
561732,41,0,0
561733,56,1,0
561734,25,1,0
561735,63,1,0
561736,55,1,0
561737,19,1,0
561738,42,0,0
561739,27,0,0
561740,16,1,0
561741,25,1,0
561742,53,1,0
561743,21,1,0
561744,39,1,0
561745,57,1,0
561746,23,0,0
561747,63,1,0
561748,34,0,0
561749,21,1,0
561750,19,1,0
561751,37,1,0
561752,52,1,0
561753,54,0,1
561754,62,1,0
561755,49,1,1
561756,31,1,0
561757,52,1,0
561758,39,1,0
561759,56,1,0
561760,57,0,0
561761,44,0,1
561762,62,1,0
561763,60,0,0
561764,44,1,0
561765,22,1,1
561766,51,0,0
561767,17,0,0
561768,40,0,0
561769,27,1,0
561770,62,1,0
561771,52,1,0
561772,22,1,0
561773,62,1,0
561774,37,1,1
561775,61,1,0
561776,59,1,0
561777,45,1,0
561778,18,0,0
561779,54,0,0
561780,46,0,0
561781,43,1,0
561782,28,0,0
561783,34,1,0
561784,24,1,0
561785,35,0,1
561786,47,1,0
561787,58,1,0
561788,27,0,0
561789,49,1,0
561790,52,0,0
561791,26,0,1
561792,43,0,1
561793,52,1,0
561794,43,1,0
561795,20,1,0
561796,55,1,1
561797,58,1,0
561798,63,1,0
561799,60,1,0
561800,28,1,0
561801,38,0,0
561802,27,1,0
561803,26,1,0
561804,56,1,1
561805,38,1,0
561806,60,1,0
561807,58,1,0
561808,24,0,0
561809,50,1,0
561810,34,0,0
561811,28,0,0
561812,44,0,0
561813,28,1,0
561814,53,1,0
561815,33,1,0
561816,22,1,0
561817,22,1,0
561818,49,1,0
561819,34,1,0
561820,32,0,0
561821,32,1,0
561822,18,0,0
561823,16,0,0
561824,26,1,0
561825,57,1,0
561826,38,1,0
561827,52,0,0
561828,46,1,0
561829,46,0,0
561830,49,1,0
561831,60,1,0
561832,51,0,0
561833,54,1,0
561834,29,1,0
561835,46,1,0
561836,26,0,0
561837,44,0,0
561838,42,1,0
561839,19,1,0
561840,19,1,0
561841,38,1,0
561842,56,1,0
561843,48,1,0
561844,24,1,0
561845,18,1,1
561846,55,0,0
561847,42,0,0
561848,51,1,0
561849,61,1,0
561850,47,1,1
561851,47,0,0
561852,26,1,0
561853,61,0,1
561854,41,1,1
561855,56,0,0
561856,27,1,1
561857,26,1,0
561858,32,1,0
561859,52,1,0
561860,29,1,0
561861,49,0,0
561862,20,1,0
561863,61,1,0
561864,61,1,0
561865,21,1,0
561866,20,1,0
561867,22,1,0
561868,18,0,0
561869,59,0,0
561870,25,0,0
561871,35,1,0
561872,30,1,1
561873,57,1,0
561874,49,0,0
561875,49,0,1
561876,54,1,0
561877,22,1,1
561878,59,1,1
561879,46,0,0
561880,35,1,0
561881,22,0,0
561882,54,1,0
561883,19,0,1
561884,31,0,0
561885,46,1,0
561886,52,0,0
561887,39,0,0
561888,18,1,0
561889,18,0,0
561890,59,0,1
561891,34,1,1
561892,20,1,0
561893,25,0,0
561894,46,1,0
561895,20,1,0
561896,23,1,0
561897,57,1,0
561898,37,1,0
561899,44,1,1
561900,16,1,1
561901,33,1,0
561902,56,0,0
561903,26,1,0
561904,27,1,0
561905,24,0,0
561906,41,0,1
561907,52,0,0
561908,17,1,1
561909,23,1,0
561910,59,1,1
561911,50,0,0
561912,58,0,0
561913,39,1,0
561914,61,1,0
561915,48,1,0
561916,50,1,0
561917,63,1,0
561918,42,0,0
561919,51,1,0
561920,19,1,0
561921,60,1,0
561922,41,0,0
561923,36,1,0
561924,33,1,0
561925,52,1,0
561926,42,1,0
561927,26,1,1
561928,33,1,0
561929,30,1,0
561930,34,1,0
561931,33,0,0
561932,29,1,0
561933,53,0,1
561934,22,1,0
561935,62,0,0
561936,29,1,0
561937,58,0,1
561938,36,0,0
561939,45,1,0
561940,31,1,0
561941,24,1,0
561942,31,0,0
561943,42,0,1
561944,51,1,1
561945,23,1,0
561946,16,0,1
561947,17,1,0
561948,46,1,1
561949,21,1,0
561950,18,1,1
561951,58,1,0
561952,31,0,0
561953,26,1,0
561954,32,1,0
561955,55,0,0
561956,25,1,0
561957,16,0,0
561958,41,1,0
561959,31,0,0
561960,27,0,1
561961,40,0,0
561962,63,1,0
561963,29,1,0
561964,52,0,0
561965,18,1,0
561966,63,0,0
561967,20,0,1
561968,29,1,0
561969,62,1,0
561970,44,1,1
561971,32,1,0
561972,38,0,0
561973,52,1,0
561974,58,1,0
561975,27,1,0
561976,29,0,0
561977,38,1,0
561978,63,1,0
561979,48,0,0
561980,30,1,1
561981,28,1,0
561982,36,0,1
561983,63,0,1
561984,31,1,0
561985,60,0,0
561986,31,0,0
561987,30,1,0
561988,51,1,0
561989,63,1,0
561990,62,1,0
561991,59,1,0
561992,57,1,0
561993,16,1,1
561994,29,1,0
561995,16,1,0
561996,32,1,0
561997,24,0,0
561998,42,0,1
561999,23,1,0
562000,53,1,0
562001,55,0,0
562002,37,1,0
562003,45,0,0
562004,54,1,0
562005,22,0,0
562006,47,0,0
562007,57,1,0
562008,24,1,1
562009,31,1,0
562010,20,0,0
562011,62,1,0
562012,39,0,1
562013,62,1,1
562014,23,1,0
562015,34,1,0
562016,21,1,1
562017,33,1,0
562018,56,1,0
562019,54,0,0
562020,32,1,0
562021,26,0,1
562022,50,1,0
562023,16,1,0
562024,50,0,0
562025,49,0,0
562026,43,0,0
562027,45,1,0
562028,41,0,0
562029,31,1,0
562030,36,0,0
562031,49,0,0
562032,40,1,1
562033,54,1,1
562034,57,0,0
562035,36,0,0
562036,63,1,0
562037,28,0,0
562038,32,1,0
562039,36,0,0
562040,16,1,0
562041,22,0,0
562042,30,1,1
562043,16,0,0
562044,26,1,1
562045,55,1,0
562046,48,1,0
562047,44,0,1
562048,27,1,0
562049,55,1,0
562050,48,1,1
562051,54,1,0
562052,38,1,0
562053,53,0,0
562054,42,1,0
562055,61,0,0
562056,16,1,0
562057,18,1,0
562058,20,1,0
562059,34,1,0
562060,37,1,0
562061,43,1,0
562062,39,1,0
562063,54,1,0
562064,25,1,1
562065,23,1,1
562066,53,1,0
562067,16,0,0
562068,60,1,0
562069,43,1,0
562070,33,1,1
562071,49,1,0
562072,19,1,0
562073,31,0,0
562074,56,1,0
562075,21,1,0
562076,37,0,0
562077,22,1,0
562078,41,1,0
562079,26,0,1
562080,46,1,0
562081,43,1,0
562082,33,1,0
562083,58,1,0
562084,25,0,0
562085,32,0,0
562086,60,1,1
562087,50,0,0
562088,55,1,0
562089,25,1,0
562090,22,0,1
562091,42,1,0
562092,61,1,1
562093,49,1,0
562094,57,1,1
562095,61,1,0
562096,39,1,0
562097,52,1,0
562098,29,1,0
562099,35,1,1
562100,63,1,0
562101,53,1,0
562102,26,0,0
562103,28,1,0
562104,35,1,0
562105,59,0,0
562106,29,1,0
562107,47,0,0
562108,59,1,1
562109,36,1,1
562110,17,1,0
562111,62,1,0
562112,18,0,0
562113,60,1,0
562114,21,1,1
562115,25,0,0
562116,43,1,1
562117,42,1,0
562118,44,1,0
562119,37,1,0
562120,54,0,0
562121,19,1,0
562122,19,0,0
562123,40,1,0
562124,36,1,0
562125,54,1,0
562126,50,1,0
562127,26,0,0
562128,39,0,0
562129,46,0,0
562130,16,0,0
562131,53,1,0
562132,52,1,0
562133,36,1,0
562134,55,0,0
562135,20,1,0
562136,49,1,0
562137,35,1,0
562138,47,1,0
562139,36,1,0
562140,57,0,0
562141,21,1,1
562142,44,1,1
562143,45,0,0
562144,16,0,0
562145,40,1,0
562146,52,1,1
562147,40,0,0
562148,29,0,0
562149,41,0,0
562150,42,1,0
562151,57,1,0
562152,57,1,0
562153,27,0,0
562154,61,1,0
562155,48,1,0
562156,35,1,0
562157,43,0,0
562158,53,0,0
562159,58,1,0
562160,27,1,0
562161,37,1,0
562162,31,1,0
562163,55,1,0
562164,57,0,0
562165,30,0,1
562166,45,0,0
562167,40,0,0
562168,55,1,0
562169,43,1,0
562170,34,1,0
562171,52,1,1
562172,29,1,0
562173,18,0,0
562174,62,1,1
562175,31,1,1
562176,25,1,1
562177,40,1,0
562178,35,1,0
562179,27,1,0
562180,29,1,0
562181,43,0,0
562182,60,0,0
562183,43,0,0
562184,36,1,0
562185,31,1,0
562186,38,1,0
562187,16,1,0
562188,61,1,0
562189,23,0,0
562190,30,1,0
562191,35,0,0
562192,50,1,0
562193,21,1,0
562194,45,1,0
562195,16,0,0
562196,61,1,0
562197,28,1,0
562198,51,1,0
562199,58,1,0
562200,47,1,0
562201,51,1,0
562202,61,1,0
562203,58,1,1
562204,55,0,1
562205,27,1,0
562206,57,1,0
562207,57,1,0
562208,30,1,0
562209,39,1,1
562210,27,0,0
562211,48,1,0
562212,62,1,0
562213,50,1,0
562214,56,1,0
562215,24,0,0
562216,23,0,0
562217,48,1,0
562218,24,1,0
562219,55,0,0
562220,36,0,1
562221,58,0,0
562222,60,1,0
562223,44,0,0
562224,23,1,0
562225,40,0,0
562226,54,0,0
562227,35,1,0
562228,36,0,0
562229,60,1,0
562230,34,0,0
562231,57,0,0
562232,25,1,1
562233,34,1,0
562234,46,1,0
562235,22,1,0
562236,56,0,0
562237,20,0,0
562238,53,1,1
562239,43,1,0
562240,17,0,0
562241,19,0,0
562242,60,1,0
562243,38,1,0
562244,25,0,1
562245,37,1,0
562246,29,0,0
562247,47,1,0
562248,61,1,0
562249,41,1,0
562250,45,0,0
562251,35,0,0
562252,33,0,0
562253,34,0,0
562254,30,1,1
562255,21,0,0
562256,27,1,0
562257,25,0,0
562258,61,0,0
562259,31,1,0
562260,33,1,1
562261,20,0,0
562262,58,0,0
562263,24,1,1
562264,56,1,0
562265,53,1,0
562266,48,1,1
562267,45,1,0
562268,21,1,1
562269,27,1,1
562270,32,1,0
562271,53,1,0
562272,21,1,0
562273,25,0,0
562274,49,0,0
562275,45,1,1
562276,55,1,0
562277,32,1,0
562278,47,1,0
562279,35,1,0
562280,19,0,1
562281,43,1,1
562282,44,1,0
562283,35,1,0
562284,34,1,0
562285,61,1,0
562286,38,1,0
562287,36,1,0
562288,63,1,0
562289,48,0,0
562290,24,1,0
562291,54,1,1
562292,40,1,1
562293,49,1,0
562294,57,1,1
562295,27,0,0
562296,51,0,0
562297,50,1,0
562298,17,1,0
562299,22,0,0
562300,60,1,0
562301,22,1,0
562302,48,0,0
562303,16,1,0
562304,50,0,1
562305,54,0,1
562306,36,1,0
562307,60,1,1
562308,54,1,0
562309,41,1,0
562310,41,1,0
562311,19,1,0
562312,50,1,1
562313,17,1,1
562314,57,1,0
562315,63,1,1
562316,40,0,0
562317,40,1,0
562318,52,0,0
562319,39,0,0
562320,40,1,0
562321,21,1,0
562322,62,0,0
562323,57,1,0
562324,40,0,0
562325,61,1,0
562326,45,0,1
562327,60,0,0
562328,43,1,0
562329,38,0,0
562330,37,0,0
562331,42,1,1
562332,32,0,0
562333,17,1,0
562334,39,0,0
562335,35,0,0
562336,50,1,0
562337,57,1,0
562338,50,0,0
562339,62,1,0
562340,50,1,0
562341,39,1,0
562342,50,0,0
562343,23,1,1
562344,48,1,0
562345,27,0,0
562346,22,1,0
562347,44,1,0
562348,18,1,0
562349,63,1,1
562350,22,1,0
562351,60,1,1
562352,58,1,0
562353,59,0,0
562354,16,1,0
562355,49,1,0
562356,35,1,0
562357,57,1,1
562358,49,1,0
562359,20,1,0
562360,46,1,0
562361,51,0,0
562362,46,1,1
562363,30,1,1
562364,24,1,0
562365,35,0,0
562366,30,0,0
562367,57,0,0
562368,51,0,0
562369,59,1,1
562370,39,1,1
562371,54,1,0
562372,29,1,0
562373,28,0,0
562374,17,1,0
562375,22,0,0
562376,49,1,0
562377,34,0,0
562378,61,1,0
562379,39,1,1
562380,31,1,0
562381,21,1,0
562382,26,1,0
562383,54,0,0
562384,32,1,0
562385,45,1,0
562386,34,0,0
562387,46,1,0
562388,54,0,1
562389,22,1,0
562390,21,1,0
562391,19,1,0
562392,31,1,0
562393,19,0,0
562394,63,1,0
562395,62,1,0
562396,51,1,1
562397,41,0,1
562398,37,1,0
562399,21,1,0
562400,43,1,0
562401,55,1,0
562402,38,1,0
562403,25,1,0
562404,37,1,0
562405,61,1,1
562406,51,1,0
562407,37,1,0
562408,22,0,0
562409,51,0,0
562410,51,1,0
562411,47,0,0
562412,55,1,0
562413,58,1,0
562414,48,1,0
562415,22,1,0
562416,52,1,0
562417,28,1,0
562418,41,1,0
562419,53,0,0
562420,58,1,1
562421,39,1,0
562422,60,1,1
562423,31,1,0
562424,30,1,0
562425,62,1,0
562426,22,1,0
562427,38,1,0
562428,21,1,1
562429,24,0,0
562430,55,1,0
562431,39,1,0
562432,56,1,0
562433,17,1,0
562434,36,1,0
562435,20,1,1
562436,24,0,0
562437,62,0,0
562438,21,1,0
562439,39,1,0
562440,18,1,1
562441,21,1,1
562442,62,1,0
562443,33,0,0
562444,62,1,1
562445,63,0,0
562446,29,0,0
562447,52,1,0
562448,28,1,0
562449,16,1,0
562450,38,1,0
562451,58,1,0
562452,30,0,0
562453,43,1,0
562454,60,1,0
562455,40,1,0
562456,38,1,0
562457,23,1,0
562458,51,1,0
562459,46,1,0
562460,44,0,0
562461,19,1,0
562462,51,1,0
562463,45,1,1
562464,26,1,0
562465,61,1,0
562466,20,0,0
562467,47,0,1
562468,31,1,1
562469,58,1,0
562470,49,1,0
562471,27,1,1
562472,18,1,0
562473,51,1,0
562474,55,0,0
562475,29,1,1
562476,47,0,1
562477,63,1,0
562478,30,1,0
562479,47,0,0
562480,24,0,0
562481,21,0,1
562482,58,1,0
562483,45,1,0
562484,33,1,0
562485,31,0,0
562486,18,1,0
562487,45,1,0
562488,52,0,0
562489,22,1,1
562490,26,1,0
562491,28,1,0
562492,53,0,0
562493,48,1,0
562494,23,1,0
562495,37,1,0
562496,16,1,0
562497,59,1,0
562498,41,0,1
562499,18,1,0
562500,28,1,0
562501,62,1,0
562502,26,1,1
562503,39,0,0
562504,36,0,0
562505,52,0,0
562506,40,1,0
562507,33,1,0
562508,50,1,0
562509,47,1,0
562510,60,0,1
562511,56,1,0
562512,52,1,1
562513,20,1,0
562514,26,1,0
562515,57,1,0
562516,46,0,0
562517,23,1,0
562518,60,1,0
562519,57,1,0
562520,45,0,0
562521,58,0,0
562522,55,0,1
562523,48,1,0
562524,18,1,0
562525,23,1,0
562526,21,0,0
562527,58,1,0
562528,30,0,0
562529,34,1,0
562530,31,0,0
562531,25,0,1
562532,21,1,0
562533,55,1,0
562534,40,1,0
562535,62,0,0
562536,57,1,0
562537,45,1,0
